time,elapsed_seconds,message
14:07:49,8.1e-06,done REDSVD
14:07:49,1.29e-05,S info: rows = 2: cols = 2: size = 4: nonzeros = 2
14:07:49,7e-06,JS
14:07:49,8.8e-06,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
14:07:49,2e-05,S info: rows = 2: cols = 2: size = 4: nonzeros = 2
14:07:49,7.7e-06,commencing SVD factorization of lambda-scaled JtQJ
14:07:49,6.9e-06,starting REDSVD
14:07:49,1.25e-05,retrieving REDSVD components
14:07:49,9.1e-06,triming REDSVD components to 2elements
14:07:49,7.5e-06,done REDSVD
14:07:49,6.9e-06,SVD factorization complete
14:07:49,7.77e-05,commencing linear algebra multiplication to compute ugrade
14:07:49,9.4e-06,S info: rows = 2: cols = 2: size = 4: nonzeros = 2Vt info: rows = 2: cols = 2: size = 4: nonzeros = 4
14:07:49,9.2e-06,U info: rows = 2: cols = 2: size = 4: nonzeros = 4
14:07:49,8.9e-06,jac info: rows = 26: cols = 2: size = 52: nonzeros = 52
14:07:49,2.42e-05,linear algebra multiplication to compute ugrade complete
14:07:49,1.37e-05,commencing check of parameter bounds and gradients
14:07:49,1.82e-05,commencing calculation of upgrade vector
14:07:49,0.0014344,forming JtQJ matrix
14:07:49,2.92e-05,commencing to scale JtQJ matrix- first SVD...
14:07:49,8.8e-06,starting REDSVD
14:07:49,1.47e-05,retrieving REDSVD components
14:07:49,1.03e-05,triming REDSVD components to 2elements
14:07:49,7.9e-06,done REDSVD
14:07:49,1.41e-05,S info: rows = 2: cols = 2: size = 4: nonzeros = 2
14:07:49,7e-06,JS
14:07:49,8.8e-06,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
14:07:49,2.14e-05,S info: rows = 2: cols = 2: size = 4: nonzeros = 2
14:07:49,7.8e-06,commencing SVD factorization of lambda-scaled JtQJ
14:07:49,7e-06,starting REDSVD
14:07:49,1.24e-05,retrieving REDSVD components
14:07:49,9e-06,triming REDSVD components to 2elements
14:07:49,7.7e-06,done REDSVD
14:07:49,6.9e-06,SVD factorization complete
14:07:49,7.8e-05,commencing linear algebra multiplication to compute ugrade
14:07:49,5.93e-05,S info: rows = 2: cols = 2: size = 4: nonzeros = 2Vt info: rows = 2: cols = 2: size = 4: nonzeros = 4
14:07:49,1.5e-05,U info: rows = 2: cols = 2: size = 4: nonzeros = 4
14:07:49,9.5e-06,jac info: rows = 26: cols = 2: size = 52: nonzeros = 52
14:07:49,1.98e-05,linear algebra multiplication to compute ugrade complete
14:07:49,1.39e-05,commencing check of parameter bounds
14:07:49,8.7e-06,limiting out of bounds pars
14:07:49,1.51e-05,change limit/bound enforement for lambda 10: ,, scaling factor: 1
14:07:49,7.7e-06,checking for denormal floating point values
14:07:49,7.8e-06,transforming upgrade pars to model pars
14:07:49,1.39e-05,writing upgrade vector to csv file
14:07:49,0.0012811,beginning upgrade vector calculations, lambda = 100
14:07:49,0.0002747,commencing calculation of upgrade vector
14:07:49,0.0015524,forming JtQJ matrix
14:07:49,2.88e-05,commencing to scale JtQJ matrix- first SVD...
14:07:49,9.2e-06,starting REDSVD
14:07:49,1.65e-05,retrieving REDSVD components
14:07:49,1.2e-05,triming REDSVD components to 2elements
14:07:49,8.3e-06,done REDSVD
14:07:49,1.3e-05,S info: rows = 2: cols = 2: size = 4: nonzeros = 2
14:07:49,7.2e-06,JS
14:07:49,8.9e-06,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
14:07:49,1.91e-05,S info: rows = 2: cols = 2: size = 4: nonzeros = 2
14:07:49,7.8e-06,commencing SVD factorization of lambda-scaled JtQJ
14:07:49,6.9e-06,starting REDSVD
14:07:49,1.25e-05,retrieving REDSVD components
14:07:49,9.3e-06,triming REDSVD components to 2elements
14:07:49,7.5e-06,done REDSVD
14:07:49,1.04e-05,SVD factorization complete
14:07:49,8.49e-05,commencing linear algebra multiplication to compute ugrade
14:07:49,9.6e-06,S info: rows = 2: cols = 2: size = 4: nonzeros = 2Vt info: rows = 2: cols = 2: size = 4: nonzeros = 4
14:07:49,9.2e-06,U info: rows = 2: cols = 2: size = 4: nonzeros = 4
14:07:49,9.1e-06,jac info: rows = 26: cols = 2: size = 52: nonzeros = 52
14:07:49,1.97e-05,linear algebra multiplication to compute ugrade complete
14:07:49,1.43e-05,commencing check of parameter bounds and gradients
14:07:49,1.9e-05,commencing calculation of upgrade vector
14:07:49,0.0013738,forming JtQJ matrix
14:07:49,1.88e-05,commencing to scale JtQJ matrix- first SVD...
14:07:49,8.4e-06,starting REDSVD
14:07:49,1.35e-05,retrieving REDSVD components
14:07:49,9.8e-06,triming REDSVD components to 2elements
14:07:49,8e-06,done REDSVD
14:07:49,1.2e-05,S info: rows = 2: cols = 2: size = 4: nonzeros = 2
14:07:49,7e-06,JS
14:07:49,8.7e-06,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
14:07:49,2.14e-05,S info: rows = 2: cols = 2: size = 4: nonzeros = 2
14:07:49,7.7e-06,commencing SVD factorization of lambda-scaled JtQJ
14:07:49,8.5e-06,starting REDSVD
14:07:49,1.24e-05,retrieving REDSVD components
14:07:49,9.1e-06,triming REDSVD components to 2elements
14:07:49,7.5e-06,done REDSVD
14:07:49,6.9e-06,SVD factorization complete
14:07:49,0.0001265,commencing linear algebra multiplication to compute ugrade
14:07:49,1.11e-05,S info: rows = 2: cols = 2: size = 4: nonzeros = 2Vt info: rows = 2: cols = 2: size = 4: nonzeros = 4
14:07:49,9.2e-06,U info: rows = 2: cols = 2: size = 4: nonzeros = 4
14:07:49,9.1e-06,jac info: rows = 26: cols = 2: size = 52: nonzeros = 52
14:07:49,1.94e-05,linear algebra multiplication to compute ugrade complete
14:07:49,1.32e-05,commencing check of parameter bounds
14:07:49,9.9e-06,limiting out of bounds pars
14:07:49,1.51e-05,change limit/bound enforement for lambda 100: ,, scaling factor: 1
14:07:49,7.7e-06,checking for denormal floating point values
14:07:49,7.8e-06,transforming upgrade pars to model pars
14:07:49,1.77e-05,writing upgrade vector to csv file
14:07:49,0.0012947,beginning upgrade vector calculations, lambda = 1000
14:07:49,0.0001789,commencing calculation of upgrade vector
14:07:49,0.0014215,forming JtQJ matrix
14:07:49,1.99e-05,commencing to scale JtQJ matrix- first SVD...
14:07:49,8.8e-06,starting REDSVD
14:07:49,1.41e-05,retrieving REDSVD components
14:07:49,1.29e-05,triming REDSVD components to 2elements
14:07:49,1.02e-05,done REDSVD
14:07:49,1.27e-05,S info: rows = 2: cols = 2: size = 4: nonzeros = 2
14:07:49,7.1e-06,JS
14:07:49,8.8e-06,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
14:07:49,2.03e-05,S info: rows = 2: cols = 2: size = 4: nonzeros = 2
14:07:49,7.8e-06,commencing SVD factorization of lambda-scaled JtQJ
14:07:49,7e-06,starting REDSVD
14:07:49,1.27e-05,retrieving REDSVD components
14:07:49,9.3e-06,triming REDSVD components to 2elements
14:07:49,7.6e-06,done REDSVD
14:07:49,6.9e-06,SVD factorization complete
14:07:49,8.08e-05,commencing linear algebra multiplication to compute ugrade
14:07:49,9.5e-06,S info: rows = 2: cols = 2: size = 4: nonzeros = 2Vt info: rows = 2: cols = 2: size = 4: nonzeros = 4
14:07:49,9.1e-06,U info: rows = 2: cols = 2: size = 4: nonzeros = 4
14:07:49,9e-06,jac info: rows = 26: cols = 2: size = 52: nonzeros = 52
14:07:49,1.94e-05,linear algebra multiplication to compute ugrade complete
14:07:49,1.48e-05,commencing check of parameter bounds and gradients
14:07:49,1.82e-05,commencing calculation of upgrade vector
14:07:49,0.0013851,forming JtQJ matrix
14:07:49,1.85e-05,commencing to scale JtQJ matrix- first SVD...
14:07:49,8.6e-06,starting REDSVD
14:07:49,1.35e-05,retrieving REDSVD components
14:07:49,9.8e-06,triming REDSVD components to 2elements
14:07:49,7.9e-06,done REDSVD
14:07:49,1.35e-05,S info: rows = 2: cols = 2: size = 4: nonzeros = 2
14:07:49,7.1e-06,JS
14:07:49,8.6e-06,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
14:07:49,2.12e-05,S info: rows = 2: cols = 2: size = 4: nonzeros = 2
14:07:49,8e-06,commencing SVD factorization of lambda-scaled JtQJ
14:07:49,6.9e-06,starting REDSVD
14:07:49,1.25e-05,retrieving REDSVD components
14:07:49,9.2e-06,triming REDSVD components to 2elements
14:07:49,7.5e-06,done REDSVD
14:07:49,6.9e-06,SVD factorization complete
14:07:49,7.65e-05,commencing linear algebra multiplication to compute ugrade
14:07:49,9.3e-06,S info: rows = 2: cols = 2: size = 4: nonzeros = 2Vt info: rows = 2: cols = 2: size = 4: nonzeros = 4
14:07:49,9e-06,U info: rows = 2: cols = 2: size = 4: nonzeros = 4
14:07:49,1.07e-05,jac info: rows = 26: cols = 2: size = 52: nonzeros = 52
14:07:49,2.48e-05,linear algebra multiplication to compute ugrade complete
14:07:49,1.33e-05,commencing check of parameter bounds
14:07:49,8.5e-06,limiting out of bounds pars
14:07:49,1.78e-05,change limit/bound enforement for lambda 1000: ,, scaling factor: 1
14:07:49,8e-06,checking for denormal floating point values
14:07:49,7.9e-06,transforming upgrade pars to model pars
14:07:49,1.38e-05,writing upgrade vector to csv file
14:07:49,0.0019294,LinearAnalysis::glm_iter_fosm
14:07:49,0.0004277,starting FOSM uncertainty analyses for iteration 1
14:07:49,0.0072491,loading obscov
14:07:49,0.000317,loading parcov
14:07:49,2.35e-05,setting predictions
14:07:49,9.2e-06,set_predictions
14:07:49,0.0002269,extracting prediction HEADWATER:732.0 from jacobian
14:07:49,0.0012477,extracting prediction TAILWATER:732.0 from jacobian
14:07:49,0.0017322,extracting prediction GAGE_1:732.0 from jacobian
14:07:49,0.0012775,extracting prediction TRGW_2_9_1:732.0 from jacobian
14:07:49,0.00128,extracting prediction TRGW_0_9_1:732.0 from jacobian
14:07:49,0.0013351,parameter fosm calcs
14:07:49,1.3e-05,LinearAnalysis::calc_posterior
14:07:49,8.1e-06,LinearAnalysis::align
14:07:49,0.0013677,LinearAnalysis::prior_prediction_variance()::invert obscov
14:07:49,1.47e-05,inverting diagonal matrix in place
14:07:49,5e-05,LinearAnalysis::calc_posterior() form JtQJ
14:07:49,0.0001912,LinearAnalysis::calc_posterior() invert prior parcov
14:07:49,2.07e-05,LinearAnalysis::calc_posterior() form posterior parcov
14:07:49,1.06e-05,LinearAnalysis::calc_posterior() invert posterior parcov
14:07:49,7.1e-06,inverting non-diagonal matrix in place
14:07:49,0.0012893,forecast FOSM calcs
14:07:49,0.0003752,LinearAnalysis::prior_prediction_variance
14:07:49,3.67e-05,LinearAnalysis::prior_prediction_variance
14:07:59,10.45,completed iteration 2
14:07:59,0.0235849,beginning iteration 3
14:07:59,0.0001152,commencing to build jacobian parameter sets
14:07:59,0.0032518,jacobian parameter sets built, commencing model runs
14:08:02,3.13275,jacobian runs complete, processing runs
14:08:02,0.0003771,processing jacobian runs complete
14:08:02,1.28e-05,saving jacobian and sen files
14:08:02,0.0033422,commencing calculation of upgrade vector
14:08:02,0.0010309,forming JtQJ matrix
14:08:02,2.7e-05,commencing to scale JtQJ matrix- first SVD...
14:08:02,9.6e-06,starting REDSVD
14:08:02,1.8e-05,retrieving REDSVD components
14:08:02,1.06e-05,triming REDSVD components to 3elements
14:08:02,1.5e-05,done REDSVD
14:08:02,2.56e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
14:08:02,7.4e-06,JS
14:08:02,1.18e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
14:08:02,1.76e-05,S info: rows = 3: cols = 3: size = 9: nonzeros = 3
14:08:02,7.5e-06,commencing SVD factorization of lambda-scaled JtQJ
14:08:02,6.8e-06,starting REDSVD
14:08:02,1.36e-05,retrieving REDSVD components
14:08:02,9.4e-06,triming REDSVD components to 3elements
14:08:02,7.9e-06,done REDSVD
14:08:02,7e-06,SVD factorization complete
14:08:02,8.26e-05,commencing linear algebra multiplication to compute ugrade
14:08:02,9.6e-06,S info: rows = 3: cols = 3: size = 9: nonzeros = 3Vt info: rows = 3: cols = 3: size = 9: nonzeros = 9
14:08:02,8.9e-06,U info: rows = 3: cols = 3: size = 9: nonzeros = 9
14:08:02,9e-06,jac info: rows = 26: cols = 3: size = 78: nonzeros = 78
14:08:02,2.43e-05,linear algebra multiplication to compute ugrade complete
14:08:02,1.38e-05,commencing check of parameter bounds and gradients
14:08:02,0.0030061,beginning upgrade vector calculations, lambda = 0.1
14:08:02,0.0026778,commencing calculation of upgrade vector
14:08:02,0.0014487,forming JtQJ matrix
14:08:02,2.93e-05,commencing to scale JtQJ matrix- first SVD...
14:08:02,9.1e-06,starting REDSVD
14:08:02,1.6e-05,retrieving REDSVD components
14:08:02,1.04e-05,triming REDSVD components to 2elements
14:08:02,8.3e-06,done REDSVD
14:08:02,1.32e-05,S info: rows = 2: cols = 2: size = 4: nonzeros = 2
14:08:02,6.9e-06,JS
14:08:02,8.7e-06,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
14:08:02,1.74e-05,S info: rows = 2: cols = 2: size = 4: nonzeros = 2
14:08:02,7.4e-06,commencing SVD factorization of lambda-scaled JtQJ
14:08:02,6.8e-06,starting REDSVD
14:08:02,1.22e-05,retrieving REDSVD components
14:08:02,1.18e-05,triming REDSVD components to 2elements
14:08:02,7.8e-06,done REDSVD
14:08:02,7.1e-06,SVD factorization complete
14:08:02,7.92e-05,commencing linear algebra multiplication to compute ugrade
14:08:02,9.1e-06,S info: rows = 2: cols = 2: size = 4: nonzeros = 2Vt info: rows = 2: cols = 2: size = 4: nonzeros = 4
14:08:02,9.1e-06,U info: rows = 2: cols = 2: size = 4: nonzeros = 4
14:08:02,8.8e-06,jac info: rows = 26: cols = 2: size = 52: nonzeros = 52
14:08:02,2.26e-05,linear algebra multiplication to compute ugrade complete
14:08:02,1.53e-05,commencing check of parameter bounds and gradients
14:08:02,1.02e-05,commencing calculation of upgrade vector
14:08:02,0.0012983,forming JtQJ matrix
14:08:02,2.36e-05,commencing to scale JtQJ matrix- first SVD...
14:08:02,8.3e-06,starting REDSVD
14:08:02,1.32e-05,retrieving REDSVD components
14:08:02,9.5e-06,triming REDSVD components to 2elements
14:08:02,7.7e-06,done REDSVD
14:08:02,1.3e-05,S info: rows = 2: cols = 2: size = 4: nonzeros = 2
14:08:02,7e-06,JS
14:08:02,8.6e-06,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
14:08:02,1.8e-05,S info: rows = 2: cols = 2: size = 4: nonzeros = 2
14:08:02,7.4e-06,commencing SVD factorization of lambda-scaled JtQJ
14:08:02,6.7e-06,starting REDSVD
14:08:02,1.21e-05,retrieving REDSVD components
14:08:02,8.8e-06,triming REDSVD components to 2elements
14:08:02,7.3e-06,done REDSVD
14:08:02,6.8e-06,SVD factorization complete
14:08:02,7.46e-05,commencing linear algebra multiplication to compute ugrade
14:08:02,9.2e-06,S info: rows = 2: cols = 2: size = 4: nonzeros = 2Vt info: rows = 2: cols = 2: size = 4: nonzeros = 4
14:08:02,1.25e-05,U info: rows = 2: cols = 2: size = 4: nonzeros = 4
14:08:02,2.32e-05,jac info: rows = 26: cols = 2: size = 52: nonzeros = 52
14:08:02,2.24e-05,linear algebra multiplication to compute ugrade complete
14:08:02,1.34e-05,commencing check of parameter bounds
14:08:02,8.1e-06,limiting out of bounds pars
14:08:02,1.5e-05,change limit/bound enforement for lambda 0.1: ,, scaling factor: 1
14:08:02,1.05e-05,checking for denormal floating point values
14:08:02,7.8e-06,transforming upgrade pars to model pars
14:08:02,7.7e-06,writing upgrade vector to csv file
14:08:02,0.0008259,beginning upgrade vector calculations, lambda = 1
14:08:02,0.0001887,commencing calculation of upgrade vector
14:08:02,0.0017418,forming JtQJ matrix
14:08:02,2.66e-05,commencing to scale JtQJ matrix- first SVD...
14:08:02,9e-06,starting REDSVD
14:08:02,1.56e-05,retrieving REDSVD components
14:08:02,1.18e-05,triming REDSVD components to 2elements
14:08:02,8.1e-06,done REDSVD
14:08:02,1.27e-05,S info: rows = 2: cols = 2: size = 4: nonzeros = 2
14:08:02,6.9e-06,JS
14:08:02,8.7e-06,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
14:08:02,1.92e-05,S info: rows = 2: cols = 2: size = 4: nonzeros = 2
14:08:02,7.7e-06,commencing SVD factorization of lambda-scaled JtQJ
14:08:02,6.8e-06,starting REDSVD
14:08:02,1.22e-05,retrieving REDSVD components
14:08:02,9e-06,triming REDSVD components to 2elements
14:08:02,7.6e-06,done REDSVD
14:08:02,6.9e-06,SVD factorization complete
14:08:02,8.71e-05,commencing linear algebra multiplication to compute ugrade
14:08:02,1e-05,S info: rows = 2: cols = 2: size = 4: nonzeros = 2Vt info: rows = 2: cols = 2: size = 4: nonzeros = 4
14:08:02,9.1e-06,U info: rows = 2: cols = 2: size = 4: nonzeros = 4
14:08:02,9e-06,jac info: rows = 26: cols = 2: size = 52: nonzeros = 52
14:08:02,2.23e-05,linear algebra multiplication to compute ugrade complete
14:08:02,1.36e-05,commencing check of parameter bounds and gradients
14:08:02,9.7e-06,commencing calculation of upgrade vector
14:08:02,0.0012686,forming JtQJ matrix
14:08:02,3.05e-05,commencing to scale JtQJ matrix- first SVD...
14:08:02,8.5e-06,starting REDSVD
14:08:02,1.34e-05,retrieving REDSVD components
14:08:02,9.6e-06,triming REDSVD components to 2elements
14:08:02,7.8e-06,done REDSVD
14:08:02,1.17e-05,S info: rows = 2: cols = 2: size = 4: nonzeros = 2
14:08:02,6.9e-06,JS
14:08:02,8.6e-06,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
14:08:02,1.78e-05,S info: rows = 2: cols = 2: size = 4: nonzeros = 2
14:08:02,7.4e-06,commencing SVD factorization of lambda-scaled JtQJ
14:08:02,8.2e-06,starting REDSVD
14:08:02,1.23e-05,retrieving REDSVD components
14:08:02,8.9e-06,triming REDSVD components to 2elements
14:08:02,7.3e-06,done REDSVD
14:08:02,6.8e-06,SVD factorization complete
14:08:02,7.51e-05,commencing linear algebra multiplication to compute ugrade
14:08:02,9.2e-06,S info: rows = 2: cols = 2: size = 4: nonzeros = 2Vt info: rows = 2: cols = 2: size = 4: nonzeros = 4
14:08:02,8.8e-06,U info: rows = 2: cols = 2: size = 4: nonzeros = 4
14:08:02,8.9e-06,jac info: rows = 26: cols = 2: size = 52: nonzeros = 52
14:08:02,1.86e-05,linear algebra multiplication to compute ugrade complete
14:08:02,1.32e-05,commencing check of parameter bounds
14:08:02,9.5e-06,limiting out of bounds pars
14:08:02,1.41e-05,change limit/bound enforement for lambda 1: ,, scaling factor: 1
14:08:02,7.4e-06,checking for denormal floating point values
14:08:02,7.4e-06,transforming upgrade pars to model pars
14:08:02,7.4e-06,writing upgrade vector to csv file
14:08:02,0.0012877,beginning upgrade vector calculations, lambda = 10
14:08:02,0.0001803,commencing calculation of upgrade vector
14:08:02,0.0013556,forming JtQJ matrix
14:08:02,2.64e-05,commencing to scale JtQJ matrix- first SVD...
14:08:02,8.8e-06,starting REDSVD
14:08:02,1.55e-05,retrieving REDSVD components
14:08:02,1.01e-05,triming REDSVD components to 2elements
14:08:02,1.19e-05,done REDSVD
14:08:02,1.52e-05,S info: rows = 2: cols = 2: size = 4: nonzeros = 2
14:08:02,7.2e-06,JS
14:08:02,8.8e-06,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
14:08:02,1.99e-05,S info: rows = 2: cols = 2: size = 4: nonzeros = 2
14:08:02,7.5e-06,commencing SVD factorization of lambda-scaled JtQJ
14:08:02,6.8e-06,starting REDSVD
14:08:02,1.24e-05,retrieving REDSVD components
14:08:02,9e-06,triming REDSVD components to 2elements
14:08:02,7.7e-06,done REDSVD
14:08:02,6.9e-06,SVD factorization complete
14:08:02,7.73e-05,commencing linear algebra multiplication to compute ugrade
14:08:02,9.3e-06,S info: rows = 2: cols = 2: size = 4: nonzeros = 2Vt info: rows = 2: cols = 2: size = 4: nonzeros = 4
14:08:02,8.9e-06,U info: rows = 2: cols = 2: size = 4: nonzeros = 4
14:08:02,8.8e-06,jac info: rows = 26: cols = 2: size = 52: nonzeros = 52
14:08:02,1.97e-05,linear algebra multiplication to compute ugrade complete
14:08:02,1.51e-05,commencing check of parameter bounds and gradients
14:08:02,1e-05,commencing calculation of upgrade vector
14:08:02,0.0013696,forming JtQJ matrix
14:08:02,3.68e-05,commencing to scale JtQJ matrix- first SVD...
14:08:02,1.59e-05,starting REDSVD
14:08:02,1.78e-05,retrieving REDSVD components
14:08:02,3.49e-05,triming REDSVD components to 2elements
14:08:02,7.9e-06,done REDSVD
14:08:02,1.35e-05,S info: rows = 2: cols = 2: size = 4: nonzeros = 2
14:08:02,7e-06,JS
14:08:02,8.8e-06,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
14:08:02,1.82e-05,S info: rows = 2: cols = 2: size = 4: nonzeros = 2
14:08:02,7.5e-06,commencing SVD factorization of lambda-scaled JtQJ
14:08:02,6.8e-06,starting REDSVD
14:08:02,1.22e-05,retrieving REDSVD components
14:08:02,9e-06,triming REDSVD components to 2elements
14:08:02,7.4e-06,done REDSVD
14:08:02,6.9e-06,SVD factorization complete
14:08:02,7.56e-05,commencing linear algebra multiplication to compute ugrade
14:08:02,9.5e-06,S info: rows = 2: cols = 2: size = 4: nonzeros = 2Vt info: rows = 2: cols = 2: size = 4: nonzeros = 4
14:08:02,1.05e-05,U info: rows = 2: cols = 2: size = 4: nonzeros = 4
14:08:02,9e-06,jac info: rows = 26: cols = 2: size = 52: nonzeros = 52
14:08:02,2.53e-05,linear algebra multiplication to compute ugrade complete
14:08:02,1.36e-05,commencing check of parameter bounds
14:08:02,8.4e-06,limiting out of bounds pars
14:08:02,1.53e-05,change limit/bound enforement for lambda 10: ,, scaling factor: 1
14:08:02,7.7e-06,checking for denormal floating point values
14:08:02,7.5e-06,transforming upgrade pars to model pars
14:08:02,7.7e-06,writing upgrade vector to csv file
14:08:02,0.0013162,beginning upgrade vector calculations, lambda = 100
14:08:02,0.0001975,commencing calculation of upgrade vector
14:08:02,0.0014806,forming JtQJ matrix
14:08:02,3.23e-05,commencing to scale JtQJ matrix- first SVD...
14:08:02,9.1e-06,starting REDSVD
14:08:02,1.7e-05,retrieving REDSVD components
14:08:02,1.18e-05,triming REDSVD components to 2elements
14:08:02,8.6e-06,done REDSVD
14:08:02,1.33e-05,S info: rows = 2: cols = 2: size = 4: nonzeros = 2
14:08:02,7e-06,JS
14:08:02,8.9e-06,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
14:08:02,1.88e-05,S info: rows = 2: cols = 2: size = 4: nonzeros = 2
14:08:02,7.7e-06,commencing SVD factorization of lambda-scaled JtQJ
14:08:02,7.1e-06,starting REDSVD
14:08:02,1.23e-05,retrieving REDSVD components
14:08:02,9.1e-06,triming REDSVD components to 2elements
14:08:02,7.4e-06,done REDSVD
14:08:02,6.8e-06,SVD factorization complete
14:08:02,8.38e-05,commencing linear algebra multiplication to compute ugrade
14:08:02,9.6e-06,S info: rows = 2: cols = 2: size = 4: nonzeros = 2Vt info: rows = 2: cols = 2: size = 4: nonzeros = 4
14:08:02,8.9e-06,U info: rows = 2: cols = 2: size = 4: nonzeros = 4
14:08:02,8.9e-06,jac info: rows = 26: cols = 2: size = 52: nonzeros = 52
14:08:02,2.51e-05,linear algebra multiplication to compute ugrade complete
14:08:02,1.39e-05,commencing check of parameter bounds and gradients
14:08:02,1.04e-05,commencing calculation of upgrade vector
14:08:02,0.0013303,forming JtQJ matrix
14:08:02,2.59e-05,commencing to scale JtQJ matrix- first SVD...
14:08:02,8.9e-06,starting REDSVD
14:08:02,1.35e-05,retrieving REDSVD components
14:08:02,9.6e-06,triming REDSVD components to 2elements
14:08:02,7.7e-06,done REDSVD
14:08:02,1.19e-05,S info: rows = 2: cols = 2: size = 4: nonzeros = 2
14:08:02,6.8e-06,JS
14:08:02,8.5e-06,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
14:08:02,1.79e-05,S info: rows = 2: cols = 2: size = 4: nonzeros = 2
14:08:02,8.8e-06,commencing SVD factorization of lambda-scaled JtQJ
14:08:02,6.9e-06,starting REDSVD
14:08:02,1.22e-05,retrieving REDSVD components
14:08:02,9e-06,triming REDSVD components to 2elements
14:08:02,7.4e-06,done REDSVD
14:08:02,6.8e-06,SVD factorization complete
14:08:02,7.82e-05,commencing linear algebra multiplication to compute ugrade
14:08:02,9.5e-06,S info: rows = 2: cols = 2: size = 4: nonzeros = 2Vt info: rows = 2: cols = 2: size = 4: nonzeros = 4
14:08:02,9e-06,U info: rows = 2: cols = 2: size = 4: nonzeros = 4
14:08:02,8.9e-06,jac info: rows = 26: cols = 2: size = 52: nonzeros = 52
14:08:02,2.15e-05,linear algebra multiplication to compute ugrade complete
14:08:02,1.32e-05,commencing check of parameter bounds
14:08:02,9.4e-06,limiting out of bounds pars
14:08:02,1.5e-05,change limit/bound enforement for lambda 100: ,, scaling factor: 1
14:08:02,1.07e-05,checking for denormal floating point values
14:08:02,7.9e-06,transforming upgrade pars to model pars
14:08:02,7.6e-06,writing upgrade vector to csv file
14:08:02,0.0012059,beginning upgrade vector calculations, lambda = 1000
14:08:02,0.0001973,commencing calculation of upgrade vector
14:08:02,0.001368,forming JtQJ matrix
14:08:02,2.56e-05,commencing to scale JtQJ matrix- first SVD...
14:08:02,8.9e-06,starting REDSVD
14:08:02,1.54e-05,retrieving REDSVD components
14:08:02,1.02e-05,triming REDSVD components to 2elements
14:08:02,8e-06,done REDSVD
14:08:02,1.29e-05,S info: rows = 2: cols = 2: size = 4: nonzeros = 2
14:08:02,6.9e-06,JS
14:08:02,8.7e-06,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
14:08:02,2.01e-05,S info: rows = 2: cols = 2: size = 4: nonzeros = 2
14:08:02,7.6e-06,commencing SVD factorization of lambda-scaled JtQJ
14:08:02,6.8e-06,starting REDSVD
14:08:02,1.22e-05,retrieving REDSVD components
14:08:02,9e-06,triming REDSVD components to 2elements
14:08:02,7.4e-06,done REDSVD
14:08:02,6.8e-06,SVD factorization complete
14:08:02,8.01e-05,commencing linear algebra multiplication to compute ugrade
14:08:02,9.4e-06,S info: rows = 2: cols = 2: size = 4: nonzeros = 2Vt info: rows = 2: cols = 2: size = 4: nonzeros = 4
14:08:02,8.9e-06,U info: rows = 2: cols = 2: size = 4: nonzeros = 4
14:08:02,8.9e-06,jac info: rows = 26: cols = 2: size = 52: nonzeros = 52
14:08:02,1.99e-05,linear algebra multiplication to compute ugrade complete
14:08:02,1.49e-05,commencing check of parameter bounds and gradients
14:08:02,9.5e-06,commencing calculation of upgrade vector
14:08:02,0.0016711,forming JtQJ matrix
14:08:02,2.52e-05,commencing to scale JtQJ matrix- first SVD...
14:08:02,8.4e-06,starting REDSVD
14:08:02,1.34e-05,retrieving REDSVD components
14:08:02,9.7e-06,triming REDSVD components to 2elements
14:08:02,8e-06,done REDSVD
14:08:02,1.32e-05,S info: rows = 2: cols = 2: size = 4: nonzeros = 2
14:08:02,7e-06,JS
14:08:02,8.6e-06,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
14:08:02,1.78e-05,S info: rows = 2: cols = 2: size = 4: nonzeros = 2
14:08:02,7.6e-06,commencing SVD factorization of lambda-scaled JtQJ
14:08:02,6.9e-06,starting REDSVD
14:08:02,1.22e-05,retrieving REDSVD components
14:08:02,9e-06,triming REDSVD components to 2elements
14:08:02,7.5e-06,done REDSVD
14:08:02,6.8e-06,SVD factorization complete
14:08:02,7.53e-05,commencing linear algebra multiplication to compute ugrade
14:08:02,9.2e-06,S info: rows = 2: cols = 2: size = 4: nonzeros = 2Vt info: rows = 2: cols = 2: size = 4: nonzeros = 4
14:08:02,1.02e-05,U info: rows = 2: cols = 2: size = 4: nonzeros = 4
